Date,AB01,AB02,AB03,AB04,AB05,AB06,AB07,AB08,AB09,AB10,SUM 
2-Oct-17,0,0,0,0,0,0,0,0,0,0,0
3-Oct-17,0,0,0,0,1,1,0,0,0,0,2
4-Oct-17,0,0,0,0,0,0,0,0,0,0,0
5-Oct-17,0,0,0,0,0,0,0,1,0,1,2
6-Oct-17,0,0,0,0,0,0,0,0,0,0,0
7-Oct-17,0,0,0,1,0,0,0,0,0,1,2
8-Oct-17,0,0,0,1,12,2,5,5,0,0,25
9-Oct-17,0,0,0,0,0,0,0,0,0,1,1
10-Oct-17,0,0,0,1,6,0,0,4,0,3,14
11-Oct-17,1,0,0,3,11,1,0,3,0,0,19
12-Oct-17,1,0,0,1,3,0,2,0,0,0,7
13-Oct-17,0,0,0,0,4,0,0,0,0,0,4
14-Oct-17,3,0,0,0,4,3,0,0,0,0,10
15-Oct-17,0,0,0,0,3,0,0,0,0,0,3
16-Oct-17,0,0,0,0,0,0,0,0,0,0,0
17-Oct-17,0,0,0,0,6,0,0,0,0,0,6
18-Oct-17,0,0,0,0,0,0,0,0,0,0,0
19-Oct-17,0,0,0,0,0,0,0,0,0,0,0
20-Oct-17,0,0,0,3,3,3,1,0,0,0,10
21-Oct-17,0,1,0,4,0,0,0,0,0,0,5
22-Oct-17,2,0,1,6,0,0,0,0,0,0,9
23-Oct-17,0,2,4,9,0,0,0,0,0,0,15
24-Oct-17,3,8,3,10,9,5,0,0,0,0,38
25-Oct-17,0,0,0,0,7,2,2,0,2,0,13
26-Oct-17,0,0,0,0,5,1,2,0,0,0,8
27-Oct-17,0,0,0,0,3,0,0,0,0,0,3
28-Oct-17,0,0,0,0,3,3,6,1,0,0,13
29-Oct-17,0,0,0,0,6,0,0,0,0,1,7
30-Oct-17,0,0,0,0,0,1,1,0,0,0,2
31-Oct-17,0,0,0,3,2,8,4,1,0,0,18
1-Nov-17,0,4,5,6,6,3,4,0,0,0,28
2-Nov-17,0,0,0,1,3,1,1,0,1,1,8
3-Nov-17,0,0,0,0,8,3,1,0,1,1,14
4-Nov-17,0,0,0,0,4,2,0,1,0,0,7
5-Nov-17,0,0,0,5,7,0,0,3,0,1,16
6-Nov-17,0,1,3,5,11,7,2,1,2,3,35
7-Nov-17,0,5,0,4,4,0,0,0,0,0,13
8-Nov-17,0,3,0,4,1,2,0,3,0,0,13
9-Nov-17,0,0,0,2,3,5,6,2,1,0,19
10-Nov-17,0,0,0,0,6,2,3,0,0,0,11
11-Nov-17,0,0,0,0,5,2,0,0,0,0,7
12-Nov-17,0,0,0,3,5,2,6,0,3,2,21
13-Nov-17,2,0,0,7,9,4,6,0,4,4,36
14-Nov-17,0,0,0,1,1,5,6,0,0,0,13
15-Nov-17,0,0,0,3,10,3,2,0,0,0,18
16-Nov-17,2,0,0,5,10,5,4,0,3,0,29
17-Nov-17,0,0,1,3,12,8,2,0,0,0,26
18-Nov-17,0,0,0,7,11,8,0,0,0,1,27
19-Nov-17,0,3,4,7,12,4,1,0,0,0,31
20-Nov-17,0,1,0,5,7,1,1,0,0,2,17
21-Nov-17,3,7,8,11,8,7,7,0,0,5,56
22-Nov-17,0,4,9,7,11,12,9,0,0,3,55
23-Nov-17,2,4,3,12,12,11,12,0,0,3,59
24-Nov-17,3,8,7,11,11,11,3,0,0,2,56
25-Nov-17,0,10,8,12,12,15,7,0,0,0,64
26-Nov-17,6,5,3,12,12,12,9,0,3,6,68
27-Nov-17,0,6,0,12,12,12,11,0,1,5,59
28-Nov-17,0,6,4,11,9,11,12,0,2,4,59
29-Nov-17,0,4,3,11,11,8,4,0,0,0,41
30-Nov-17,0,3,0,7,9,11,10,3,3,6,52
1-Dec-17,0,1,0,11,18,11,12,4,3,3,63
2-Dec-17,0,0,1,10,7,10,9,0,0,0,37
3-Dec-17,6,8,5,9,11,10,8,6,2,2,67
4-Dec-17,0,0,5,12,14,12,7,4,0,0,54
5-Dec-17,3,6,5,12,12,6,1,2,1,1,49
6-Dec-17,0,6,5,10,11,10,9,1,0,2,54
7-Dec-17,3,7,7,11,8,8,8,3,0,4,59
8-Dec-17,5,6,7,12,13,5,5,1,0,1,55
9-Dec-17,1,8,9,8,9,10,4,0,0,0,49
10-Dec-17,1,6,2,9,11,12,8,2,1,0,52
11-Dec-17,0,2,2,7,7,8,8,0,0,5,39
12-Dec-17,2,3,1,3,4,0,3,0,0,5,21
13-Dec-17,0,0,0,1,4,2,3,0,0,2,12
14-Dec-17,2,0,1,3,1,0,1,0,0,1,9
15-Dec-17,1,0,2,6,6,4,3,1,0,0,23
16-Dec-17,2,1,5,3,9,6,1,2,1,0,30
17-Dec-17,0,1,0,0,4,4,3,5,0,2,19
18-Dec-17,0,4,11,6,10,9,9,11,1,11,72
19-Dec-17,0,1,0,5,4,4,4,1,0,4,23
20-Dec-17,0,4,1,6,7,5,8,5,0,1,37
21-Dec-17,0,4,2,4,10,7,8,3,0,7,45
22-Dec-17,2,3,7,7,9,6,7,3,0,0,44
23-Dec-17,1,4,1,12,10,9,5,1,0,3,46
24-Dec-17,2,4,8,13,11,11,8,2,0,7,66
25-Dec-17,6,2,5,7,10,7,5,1,0,0,43
26-Dec-17,3,0,0,9,11,12,12,4,0,4,55
27-Dec-17,1,0,0,1,2,1,4,0,0,1,10
28-Dec-17,0,0,0,0,1,0,0,0,0,0,1
29-Dec-17,4,0,0,0,7,1,1,0,0,2,15
30-Dec-17,2,1,0,0,6,3,3,1,0,5,21
31-Dec-17,0,0,0,2,1,0,0,0,0,2,5
1-Jan-18,0,0,0,0,0,0,1,0,0,0,1
2-Jan-18,0,0,0,0,0,0,0,0,0,1,1
3-Jan-18,0,0,0,0,0,0,0,0,0,0,0
4-Jan-18,0,0,0,0,0,0,1,0,0,2,3
5-Jan-18,0,0,0,0,0,0,0,0,0,0,0
6-Jan-18,0,0,0,0,0,0,0,0,0,0,0
7-Jan-18,0,0,0,0,0,0,0,0,0,0,0
8-Jan-18,0,0,1,0,0,0,0,0,0,0,1
9-Jan-18,0,0,0,1,6,0,3,4,0,5,19
10-Jan-18,0,0,0,0,2,0,0,3,0,3,8
11-Jan-18,2,0,0,5,6,3,1,0,0,0,17
12-Jan-18,0,3,0,0,2,1,3,1,0,0,10
13-Jan-18,0,0,0,0,1,0,0,0,0,3,4
14-Jan-18,5,3,1,0,0,1,5,0,0,2,17
15-Jan-18,1,0,0,0,0,0,2,0,0,0,3
16-Jan-18,0,0,0,0,0,0,0,0,0,0,0
17-Jan-18,0,0,0,0,0,1,1,1,0,3,6
18-Jan-18,1,0,0,0,0,0,2,0,0,0,3
19-Jan-18,0,0,0,0,0,0,3,1,0,0,4
20-Jan-18,1,0,0,0,3,0,3,0,0,0,7
21-Jan-18,5,6,3,2,0,8,5,4,0,9,42
22-Jan-18,2,3,2,3,0,6,4,5,1,7,33
23-Jan-18,1,2,1,0,0,2,4,3,0,4,17
24-Jan-18,3,2,0,0,0,4,4,7,0,11,31
25-Jan-18,0,0,0,0,0,0,0,0,1,0,1
26-Jan-18,0,3,0,4,0,0,0,0,0,0,7
27-Jan-18,3,4,6,0,0,0,0,0,0,1,14
28-Jan-18,0,0,0,0,0,0,0,0,0,1,1
29-Jan-18,2,0,0,0,0,0,0,1,0,0,3
30-Jan-18,0,0,0,0,0,0,0,0,0,0,0
31-Jan-18,0,0,0,0,0,0,0,0,0,0,0
1-Feb-18,0,4,3,4,0,3,3,0,0,0,17
2-Feb-18,0,0,0,0,0,0,0,0,0,0,0
3-Feb-18,0,0,0,0,2,2,1,0,0,0,5
4-Feb-18,1,0,2,0,1,0,0,1,0,0,5
5-Feb-18,2,1,4,3,0,0,0,0,0,0,10
6-Feb-18,2,0,0,0,0,0,0,0,0,0,2
7-Feb-18,0,0,0,3,0,0,0,0,0,0,3
8-Feb-18,0,0,1,3,0,0,0,0,0,0,4
9-Feb-18,0,0,0,1,0,0,0,0,0,0,1
10-Feb-18,0,1,0,1,0,0,0,0,0,0,2
11-Feb-18,0,1,3,5,0,1,2,1,1,3,17
12-Feb-18,3,0,7,6,0,0,0,0,0,0,16
13-Feb-18,0,0,0,0,0,3,6,2,0,0,11
14-Feb-18,2,0,0,0,0,0,0,0,0,0,2
15-Feb-18,1,0,7,0,0,0,0,0,0,0,8
16-Feb-18,4,1,7,1,0,3,0,2,0,3,21
17-Feb-18,0,0,0,0,0,0,0,0,0,0,0
18-Feb-18,3,0,0,0,0,0,0,0,0,0,3
19-Feb-18,1,0,0,1,0,0,0,0,0,3,5
20-Feb-18,2,0,0,4,0,3,5,2,0,1,17
21-Feb-18,3,0,4,0,0,0,1,0,1,0,9
22-Feb-18,2,0,2,3,0,5,9,12,1,8,42
23-Feb-18,0,0,1,7,0,7,10,9,5,9,48
24-Feb-18,0,0,0,1,0,10,6,8,3,9,37
25-Feb-18,0,3,0,6,0,6,8,3,0,5,31
26-Feb-18,3,2,0,12,0,10,10,11,6,9,63
27-Feb-18,0,0,0,3,0,0,0,1,0,1,5
28-Feb-18,0,0,0,0,0,3,6,1,0,7,17
1-Mar-18,0,0,0,0,0,3,6,5,6,5,25
2-Mar-18,0,0,0,0,0,0,1,0,0,1,2
3-Mar-18,0,0,0,3,0,0,0,0,0,0,3
4-Mar-18,0,0,0,0,0,0,0,0,0,0,0
5-Mar-18,0,0,3,0,0,0,0,0,0,0,3
6-Mar-18,0,0,0,0,0,0,0,0,0,0,0
7-Mar-18,2,5,6,9,1,3,3,0,1,0,30
8-Mar-18,4,0,0,0,0,0,0,0,0,0,4
9-Mar-18,0,0,2,8,5,3,0,0,0,0,18
10-Mar-18,6,4,4,6,1,0,0,0,0,0,21
11-Mar-18,7,6,6,9,8,6,3,0,0,0,45
12-Mar-18,6,7,12,3,1,3,1,0,0,0,33
13-Mar-18,3,0,0,3,0,1,0,0,0,0,7
14-Mar-18,8,7,3,7,0,0,0,0,0,0,25
15-Mar-18,0,0,0,0,0,0,0,0,0,0,0
16-Mar-18,1,0,0,3,1,0,3,0,0,0,8
17-Mar-18,4,4,3,3,0,0,0,0,0,0,14
18-Mar-18,5,0,0,12,0,5,2,0,0,0,24
19-Mar-18,6,5,0,4,3,1,0,0,0,0,19
20-Mar-18,1,1,0,13,12,4,0,1,0,0,32
21-Mar-18,0,0,3,3,6,3,3,3,0,0,21
22-Mar-18,2,1,1,8,0,1,0,0,0,0,13
23-Mar-18,6,5,1,9,8,5,6,4,0,0,44
24-Mar-18,4,5,8,10,4,12,10,5,0,0,58
25-Mar-18,11,6,3,9,6,0,0,2,0,0,37
26-Mar-18,13,12,2,6,11,4,3,3,0,0,54
27-Mar-18,7,7,9,4,7,4,4,6,0,0,48
28-Mar-18,1,0,2,4,4,1,1,7,0,0,20
29-Mar-18,3,1,2,3,4,1,0,1,0,0,15
30-Mar-18,1,3,8,11,12,2,1,0,0,0,38
31-Mar-18,4,2,1,7,6,2,3,6,0,0,31
1-Apr-18,1,2,1,4,3,0,3,3,0,0,17
2-Apr-18,9,10,4,7,7,0,8,2,0,0,47
3-Apr-18,5,6,3,8,0,3,7,4,3,0,39
4-Apr-18,3,4,9,11,0,4,6,3,0,0,40
5-Apr-18,4,5,0,6,1,3,5,2,0,0,26
6-Apr-18,2,4,3,6,0,4,2,3,1,0,25
7-Apr-18,7,4,7,9,0,6,8,7,0,0,48
8-Apr-18,3,4,4,4,2,6,2,3,0,0,28
9-Apr-18,5,3,7,14,8,8,7,10,1,0,63
10-Apr-18,5,8,3,8,1,9,4,8,3,0,49
11-Apr-18,5,4,5,12,8,7,12,11,3,0,67
12-Apr-18,2,2,8,9,4,11,12,6,1,0,55
13-Apr-18,8,10,4,11,3,7,9,4,0,0,56
14-Apr-18,7,0,2,10,1,7,7,1,0,0,35
15-Apr-18,7,8,5,6,1,2,4,5,0,0,38
16-Apr-18,6,2,1,4,0,3,1,0,0,0,17
17-Apr-18,3,4,8,12,11,5,4,9,1,0,57
18-Apr-18,1,4,6,6,11,3,3,6,0,0,40
19-Apr-18,15,6,5,6,10,4,6,9,3,0,64
20-Apr-18,5,5,10,12,10,3,10,3,0,0,58
21-Apr-18,11,6,9,9,9,2,4,0,0,0,50
22-Apr-18,5,5,6,11,12,0,8,5,1,0,53
23-Apr-18,3,3,2,11,7,0,3,0,0,0,29
24-Apr-18,1,0,2,3,11,4,7,3,0,0,31
25-Apr-18,5,2,3,10,10,1,1,0,0,0,32
26-Apr-18,11,6,5,12,12,2,3,4,0,0,55
27-Apr-18,5,6,7,7,12,4,7,7,0,0,55
28-Apr-18,10,7,5,10,11,3,3,3,0,0,52
29-Apr-18,9,9,7,3,9,3,0,6,1,0,47
30-Apr-18,3,0,4,5,8,3,4,0,0,0,27
1-May-18,6,4,4,5,6,0,2,0,0,0,27
2-May-18,2,1,2,7,9,3,8,7,0,0,39
3-May-18,4,2,4,5,4,0,3,6,0,0,28
4-May-18,6,7,7,2,0,1,2,7,1,0,33
5-May-18,6,5,0,3,5,2,4,9,0,0,34
6-May-18,3,6,5,9,4,3,1,7,2,0,40
7-May-18,3,3,2,10,5,8,9,9,2,0,51
8-May-18,0,0,0,1,1,2,6,3,3,0,16
9-May-18,0,0,0,0,1,0,3,2,3,3,12
10-May-18,6,12,3,3,3,2,0,0,0,0,29
11-May-18,0,3,1,0,1,2,1,0,0,1,9
12-May-18,1,3,7,5,7,5,0,6,0,0,34
13-May-18,0,0,1,2,1,2,6,3,1,0,16
14-May-18,0,2,0,0,3,0,1,0,0,0,6
15-May-18,0,0,0,0,1,1,2,0,2,0,6
16-May-18,5,0,0,1,1,0,3,0,0,0,10
17-May-18,0,0,0,1,2,0,0,0,2,0,5
18-May-18,0,0,0,0,0,0,0,0,0,0,0
19-May-18,0,0,0,0,0,0,0,0,0,0,0
20-May-18,0,0,0,0,3,0,0,0,0,0,3
21-May-18,0,1,0,0,0,0,1,0,1,0,3
22-May-18,0,0,0,0,0,0,0,0,0,0,0
23-May-18,0,0,0,0,0,3,0,0,0,0,3
24-May-18,0,0,0,1,3,1,1,0,0,0,6
25-May-18,0,1,0,1,2,0,0,0,0,0,4
26-May-18,0,0,0,1,1,0,1,0,0,0,3
27-May-18,0,0,0,0,0,0,0,0,0,0,0
28-May-18,0,0,0,0,0,0,0,0,0,0,0
29-May-18,0,0,0,0,1,0,0,0,0,0,1
30-May-18,0,0,0,0,0,0,0,0,1,0,1
31-May-18,0,0,0,0,0,0,0,0,0,0,0
1-Jun-18,0,0,0,0,0,0,0,0,0,0,0
2-Jun-18,0,0,0,0,0,0,0,0,0,0,0
3-Jun-18,1,0,0,0,0,0,0,0,0,0,1
4-Jun-18,0,0,0,0,0,0,0,2,2,0,4
5-Jun-18,0,0,0,0,0,0,0,0,0,0,0
6-Jun-18,0,0,0,0,0,0,0,0,0,0,0
7-Jun-18,0,0,0,0,0,0,0,0,0,0,0
8-Jun-18,0,0,0,0,0,0,0,0,0,0,0
9-Jun-18,0,0,0,0,0,0,0,0,0,0,0
10-Jun-18,0,0,0,0,0,0,0,0,0,1,1
11-Jun-18,0,0,0,0,0,0,0,0,0,0,0
12-Jun-18,0,0,0,0,0,0,0,0,0,0,0
13-Jun-18,0,0,0,0,0,0,0,0,0,0,0
14-Jun-18,0,0,0,0,0,0,0,0,0,0,0
15-Jun-18,0,0,0,0,0,0,0,0,0,0,0
16-Jun-18,0,0,0,0,0,0,0,0,0,0,0
17-Jun-18,0,0,0,0,0,0,0,0,0,0,0
18-Jun-18,0,0,0,0,0,0,0,0,0,0,0
19-Jun-18,0,0,0,0,0,0,0,0,0,0,0
20-Jun-18,0,0,0,0,0,0,0,0,0,0,0
21-Jun-18,0,0,0,0,0,0,0,0,0,0,0
22-Jun-18,0,0,0,0,0,0,0,0,0,0,0
23-Jun-18,0,0,0,0,0,0,0,0,0,0,0
24-Jun-18,0,0,0,0,0,0,0,0,0,0,0
25-Jun-18,0,0,0,0,0,0,0,0,0,0,0
26-Jun-18,0,0,0,0,0,0,0,0,0,0,0
27-Jun-18,0,0,0,0,0,0,0,0,0,0,0
28-Jun-18,0,0,0,0,0,0,0,0,0,0,0
29-Jun-18,0,0,0,0,0,0,0,0,0,1,1
30-Jun-18,0,0,0,0,0,0,0,0,0,0,0
1-Jul-18,0,0,0,0,0,0,0,0,0,0,0
2-Jul-18,0,0,0,0,0,0,0,0,0,0,0
3-Jul-18,0,0,0,0,0,0,0,0,0,0,0
4-Jul-18,0,0,0,0,0,0,0,0,0,0,0
5-Jul-18,0,0,0,0,0,0,0,0,0,0,0
6-Jul-18,0,1,1,0,0,0,0,0,0,0,2
7-Jul-18,0,0,0,0,0,0,0,0,0,0,0
8-Jul-18,0,0,0,0,0,0,0,0,0,0,0
9-Jul-18,0,0,0,0,0,0,0,0,0,0,0
10-Jul-18,0,0,0,0,0,0,0,0,0,0,0
11-Jul-18,0,0,0,0,0,0,0,0,0,0,0
12-Jul-18,0,0,0,0,0,0,0,0,0,0,0
13-Jul-18,0,0,0,0,0,0,0,0,0,0,0
14-Jul-18,0,1,0,0,0,0,0,0,0,0,1
15-Jul-18,0,0,0,0,0,0,0,0,0,0,0
16-Jul-18,0,0,0,0,0,0,0,0,0,0,0
17-Jul-18,0,0,0,1,0,0,0,0,0,0,1
18-Jul-18,0,0,0,0,0,0,0,0,0,0,0
19-Jul-18,0,0,0,0,0,0,0,0,0,0,0
20-Jul-18,0,0,0,0,0,0,0,0,0,0,0
21-Jul-18,0,0,0,0,0,0,0,0,0,0,0
22-Jul-18,0,0,0,0,0,0,0,0,0,0,0
23-Jul-18,0,0,0,0,0,0,0,0,0,0,0
24-Jul-18,0,0,0,0,0,0,0,0,0,0,0
25-Jul-18,0,0,0,0,0,0,0,0,0,3,3
26-Jul-18,1,0,0,0,0,0,0,1,0,0,2
27-Jul-18,0,0,0,0,0,0,0,0,0,0,0
28-Jul-18,0,0,0,0,0,0,0,0,0,0,0
29-Jul-18,0,0,0,0,0,0,0,0,0,0,0
30-Jul-18,0,0,0,0,0,0,0,0,0,0,0
31-Jul-18,0,0,0,0,0,0,0,0,0,0,0
1-Aug-18,0,0,0,0,0,0,0,0,0,0,0
2-Aug-18,0,0,0,0,0,0,0,0,0,0,0
3-Aug-18,0,0,0,0,0,0,0,0,0,0,0
4-Aug-18,0,0,0,0,0,0,0,0,0,0,0
5-Aug-18,0,0,0,0,0,0,0,0,0,0,0
6-Aug-18,0,0,0,0,0,0,0,0,0,0,0
7-Aug-18,0,0,0,0,0,0,0,0,0,0,0
8-Aug-18,0,0,0,0,0,0,0,0,0,0,0
9-Aug-18,0,0,0,0,0,0,0,0,0,0,0
10-Aug-18,0,0,0,0,0,0,0,0,0,0,0
11-Aug-18,0,0,0,0,0,0,0,0,0,0,0
12-Aug-18,0,0,0,0,0,0,0,0,0,0,0
13-Aug-18,0,0,0,0,0,0,0,0,0,0,0
14-Aug-18,0,0,0,0,0,0,0,0,0,0,0
15-Aug-18,0,0,0,0,0,0,0,0,0,0,0
16-Aug-18,0,0,0,0,0,0,0,0,0,0,0
17-Aug-18,0,0,0,0,0,0,0,0,0,0,0
18-Aug-18,0,0,0,0,0,0,0,0,0,0,0
19-Aug-18,0,0,0,0,0,0,0,0,0,0,0
20-Aug-18,0,0,0,0,0,0,0,0,0,0,0
21-Aug-18,0,0,0,0,0,0,0,0,0,0,0
22-Aug-18,0,0,0,0,0,0,0,0,0,0,0
23-Aug-18,0,0,0,0,0,0,0,0,0,0,0
24-Aug-18,0,0,0,0,0,0,0,0,0,0,0
25-Aug-18,0,0,0,0,0,0,0,0,0,0,0
26-Aug-18,0,0,0,0,0,0,0,0,0,0,0
27-Aug-18,0,0,0,0,0,0,0,0,0,0,0
28-Aug-18,0,0,0,0,0,0,0,0,0,0,0
29-Aug-18,0,0,0,0,0,0,0,0,0,0,0
30-Aug-18,0,0,0,0,0,0,0,0,0,0,0
31-Aug-18,0,0,0,0,0,0,0,0,0,0,0
1-Sep-18,0,0,0,0,0,0,0,0,0,0,0
2-Sep-18,0,0,0,0,0,0,0,0,0,0,0
3-Sep-18,0,0,0,0,0,0,0,0,0,0,0
4-Sep-18,0,0,0,0,0,0,0,0,0,0,0
5-Sep-18,0,0,0,0,0,0,0,0,0,0,0
6-Sep-18,0,0,0,0,0,0,0,0,0,0,0
7-Sep-18,0,0,0,0,0,0,0,0,0,0,0
8-Sep-18,0,0,0,0,0,0,0,0,0,0,0
9-Sep-18,0,0,0,0,0,0,0,0,0,0,0
10-Sep-18,0,0,0,0,0,0,0,0,0,0,0
11-Sep-18,0,0,0,0,0,0,0,0,0,0,0
12-Sep-18,0,0,0,0,0,0,0,0,0,0,0
13-Sep-18,0,0,0,0,0,0,0,0,0,0,0
14-Sep-18,0,0,0,0,0,0,0,0,0,0,0
15-Sep-18,0,0,0,0,0,0,0,0,0,0,0
16-Sep-18,0,0,0,0,0,0,0,1,1,0,2
17-Sep-18,0,0,0,0,0,0,0,0,0,0,0
18-Sep-18,0,0,0,0,0,0,0,0,0,0,0
19-Sep-18,0,0,0,0,0,0,0,0,0,0,0
20-Sep-18,0,0,0,0,0,0,0,0,0,0,0
21-Sep-18,0,0,0,0,0,0,0,0,0,0,0
22-Sep-18,0,0,0,0,0,0,0,0,0,0,0
23-Sep-18,0,0,0,0,0,0,0,0,0,0,0
24-Sep-18,0,0,0,0,0,0,0,0,0,0,0
25-Sep-18,0,0,0,0,0,0,0,0,0,0,0
26-Sep-18,0,0,0,0,0,0,0,0,0,0,0
27-Sep-18,0,0,0,0,0,0,0,0,0,0,0
28-Sep-18,0,0,0,0,0,0,0,0,0,0,0
29-Sep-18,0,0,0,0,0,0,0,0,0,0,0
30-Sep-18,0,0,0,0,0,0,0,0,0,0,0
1-Oct-18,0,0,0,0,0,0,0,0,0,0,0
2-Oct-18,0,0,0,0,0,0,0,0,0,0,0
3-Oct-18,0,0,0,0,0,0,0,0,0,0,0
4-Oct-18,0,0,0,0,0,0,0,0,0,0,0
5-Oct-18,0,0,0,0,0,0,0,0,0,0,0
6-Oct-18,0,0,0,0,0,0,0,0,0,0,0
7-Oct-18,0,0,0,0,0,0,0,0,0,0,0
8-Oct-18,0,0,0,0,0,0,0,0,0,0,0
9-Oct-18,0,0,0,0,0,0,0,0,0,0,0
10-Oct-18,0,0,0,0,0,0,0,0,0,0,0
11-Oct-18,0,0,4,0,0,0,0,0,0,0,4
12-Oct-18,0,0,1,0,0,0,0,0,0,0,1
13-Oct-18,0,0,0,0,0,0,0,0,0,0,0
14-Oct-18,0,0,0,0,0,1,0,0,0,0,1
15-Oct-18,0,0,0,0,0,0,0,0,0,0,0
16-Oct-18,0,0,0,0,0,0,0,0,0,0,0
17-Oct-18,0,1,0,0,0,0,0,0,0,0,1
18-Oct-18,0,0,0,0,0,0,0,0,0,0,0
19-Oct-18,0,0,1,0,0,0,0,0,0,0,1
20-Oct-18,0,0,0,0,0,0,0,0,0,0,0
21-Oct-18,0,0,0,0,0,0,0,0,0,0,0
22-Oct-18,0,3,0,0,0,0,0,0,0,0,3
23-Oct-18,0,0,0,0,0,0,0,0,0,0,0
24-Oct-18,0,0,2,0,0,1,0,0,0,0,3
25-Oct-18,0,0,1,0,0,0,0,0,0,0,1
26-Oct-18,0,0,0,0,0,0,0,0,0,0,0
27-Oct-18,0,0,0,0,0,0,0,0,0,0,0
28-Oct-18,0,0,0,0,0,0,0,0,0,0,0
29-Oct-18,0,0,1,0,0,0,0,0,0,0,1
30-Oct-18,0,0,0,0,0,0,0,0,0,0,0
31-Oct-18,0,0,0,0,0,1,0,0,0,0,1
1-Nov-18,0,0,0,0,0,0,0,0,0,0,0
2-Nov-18,0,3,0,0,0,3,0,0,0,0,6
3-Nov-18,0,0,0,0,0,0,0,0,0,0,0
4-Nov-18,0,0,0,0,0,0,0,0,0,0,0
5-Nov-18,0,0,0,0,0,0,0,0,0,0,0
6-Nov-18,0,0,0,0,0,0,0,0,0,0,0
7-Nov-18,0,0,0,0,0,0,0,0,0,0,0
8-Nov-18,0,0,0,0,0,0,0,0,0,0,0
9-Nov-18,0,2,0,0,0,0,0,0,0,0,2
10-Nov-18,0,1,0,0,0,0,0,0,0,0,1
11-Nov-18,0,0,0,0,0,0,0,0,0,0,0
12-Nov-18,0,0,0,0,0,0,0,0,0,0,0
13-Nov-18,0,0,0,0,0,1,0,0,0,0,1
14-Nov-18,0,0,0,0,0,0,0,0,0,0,0
15-Nov-18,0,0,0,0,0,5,0,1,0,0,6
16-Nov-18,0,1,0,0,0,0,0,0,0,0,1
17-Nov-18,0,0,0,0,0,3,0,3,0,0,6
18-Nov-18,0,1,0,0,0,3,0,1,0,0,5
19-Nov-18,0,1,0,0,0,0,0,0,0,0,1
20-Nov-18,0,1,1,0,1,0,0,0,0,0,3
21-Nov-18,0,1,0,0,0,0,0,0,0,0,1
22-Nov-18,0,1,1,0,0,0,0,0,0,0,2
23-Nov-18,0,0,0,0,4,0,1,0,0,0,5
24-Nov-18,0,1,0,0,1,0,0,3,1,6,12
25-Nov-18,0,0,1,0,4,0,0,0,0,0,5
26-Nov-18,0,3,4,0,1,0,0,1,0,0,9
27-Nov-18,1,1,1,0,0,0,0,0,0,0,3
28-Nov-18,0,1,0,0,1,0,0,0,0,0,2
29-Nov-18,0,2,1,0,0,0,0,0,0,0,3
30-Nov-18,0,2,2,0,0,0,0,0,0,0,4
1-Dec-18,1,6,6,0,6,1,1,0,0,0,21
2-Dec-18,3,3,0,0,2,3,0,0,0,0,11
3-Dec-18,0,0,2,4,2,3,2,0,0,0,13
4-Dec-18,0,1,2,2,0,0,0,0,0,0,5
5-Dec-18,0,0,0,1,6,3,4,3,0,0,17
6-Dec-18,0,0,0,0,0,3,0,1,1,0,5
7-Dec-18,0,0,0,0,4,0,0,0,0,4,8
8-Dec-18,0,0,0,0,0,0,0,0,0,1,1
9-Dec-18,0,0,0,0,2,0,0,0,0,2,4
10-Dec-18,0,2,1,0,0,0,0,0,0,0,3
11-Dec-18,0,1,0,0,0,0,2,0,0,0,3
12-Dec-18,0,0,0,0,0,0,0,0,0,0,0
13-Dec-18,0,1,0,0,0,0,0,0,0,0,1
14-Dec-18,0,1,3,0,1,0,0,0,0,1,6
15-Dec-18,3,0,0,0,0,0,0,0,0,0,3
16-Dec-18,0,0,0,0,0,0,0,0,0,0,0
17-Dec-18,0,0,0,0,0,0,0,0,0,0,0
18-Dec-18,0,0,0,0,0,0,0,0,0,0,0
19-Dec-18,0,0,0,0,0,0,0,0,0,0,0
20-Dec-18,0,0,0,0,1,1,0,2,1,4,9
21-Dec-18,0,0,0,2,0,0,0,0,0,0,2
22-Dec-18,0,0,0,0,0,0,0,0,0,0,0
23-Dec-18,0,0,0,0,0,0,0,0,0,0,0
24-Dec-18,1,0,0,0,0,0,0,0,0,0,1
25-Dec-18,0,1,0,0,0,0,0,0,0,1,2
26-Dec-18,0,0,0,0,0,0,0,0,0,0,0
27-Dec-18,0,0,0,0,1,2,0,0,0,0,3
28-Dec-18,0,0,0,0,1,1,0,0,0,0,2
29-Dec-18,0,0,0,0,0,0,0,0,0,0,0
30-Dec-18,0,0,0,0,0,0,0,0,0,0,0
31-Dec-18,3,0,0,0,0,0,0,0,0,0,3
1-Jan-19,0,0,0,0,0,0,0,0,0,0,0
2-Jan-19,0,0,0,0,0,0,0,0,0,0,0
3-Jan-19,6,0,0,0,0,0,0,0,0,0,6
4-Jan-19,3,3,0,0,0,0,0,0,0,0,6
5-Jan-19,0,0,0,0,0,0,0,0,0,0,0
6-Jan-19,0,0,0,0,0,0,0,0,0,0,0
7-Jan-19,4,0,0,0,0,0,0,0,0,0,4
8-Jan-19,6,1,0,0,0,0,0,3,6,4,20
9-Jan-19,0,0,0,0,0,0,0,2,1,0,3
10-Jan-19,0,0,0,0,0,0,0,0,0,0,0
11-Jan-19,0,0,0,0,0,0,0,0,0,0,0
